1571325810.23, 677, 776, 563, 543, 651, 677, 551, 605
1571325810.27, 700, 766, 575, 543, 640, 678, 526, 615
1571325810.31, 718, 760, 589, 542, 628, 679, 505, 621
1571325810.34, 732, 758, 606, 539, 614, 681, 488, 624
1571325810.38, 742, 759, 624, 536, 599, 683, 476, 623
1571325810.42, 746, 763, 644, 532, 583, 686, 470, 618
1571325810.45, 746, 771, 664, 527, 567, 690, 468, 611
1571325810.49, 741, 781, 684, 522, 551, 694, 472, 600
1571325810.52, 731, 794, 703, 516, 538, 698, 481, 587
1571325810.56, 716, 808, 718, 510, 527, 701, 495, 573
1571325810.6, 696, 824, 729, 507, 519, 704, 514, 557
1571325810.63, 674, 839, 728, 508, 521, 702, 536, 542
1571325810.67, 673, 839, 679, 536, 563, 677, 538, 542
1571325810.71, 669, 839, 638, 560, 599, 656, 541, 543
1571325810.74, 664, 839, 602, 580, 631, 638, 547, 543
1571325810.78, 657, 839, 570, 596, 660, 622, 556, 543
1571325810.81, 648, 839, 543, 608, 685, 611, 566, 543
1571325810.85, 636, 840, 519, 617, 706, 602, 579, 542
1571325810.89, 624, 841, 499, 623, 723, 597, 594, 541
1571325810.92, 609, 843, 484, 624, 736, 596, 611, 539
1571325810.96, 594, 846, 474, 622, 744, 598, 630, 535
1571325811.0, 578, 849, 469, 616, 747, 603, 650, 531
1571325811.03, 562, 853, 469, 608, 745, 612, 670, 525
1571325811.07, 547, 857, 474, 596, 739, 623, 690, 520
1571325811.11, 534, 861, 485, 583, 727, 636, 708, 514
1571325811.14, 524, 864, 501, 568, 710, 651, 722, 509
1571325811.18, 518, 866, 521, 552, 689, 667, 731, 506
1571325811.22, 534, 856, 536, 542, 674, 677, 712, 518
1571325811.25, 574, 832, 538, 543, 672, 677, 666, 544
1571325811.29, 609, 812, 543, 543, 668, 677, 627, 566
1571325811.32, 640, 795, 549, 543, 662, 677, 592, 585
1571325811.36, 668, 780, 559, 543, 654, 677, 561, 600
1571325811.4, 692, 770, 570, 543, 644, 677, 535, 612
1571325811.43, 711, 762, 584, 542, 633, 678, 512, 619
1571325811.47, 727, 758, 599, 540, 619, 680, 494, 624
1571325811.51, 739, 758, 617, 538, 605, 682, 480, 624
1571325811.54, 745, 761, 636, 534, 589, 685, 472, 621
1571325811.58, 747, 768, 656, 529, 573, 689, 468, 614
1571325811.61, 744, 777, 677, 524, 557, 692, 470, 604
1571325811.65, 736, 789, 696, 518, 543, 697, 477, 592
1571325811.69, 722, 802, 713, 512, 530, 700, 489, 579
1571325811.72, 704, 818, 726, 508, 522, 703, 506, 563
1571325811.76, 682, 834, 732, 506, 517, 704, 529, 547
1571325811.79, 673, 839, 697, 526, 547, 686, 537, 542
1571325811.83, 671, 839, 653, 551, 586, 664, 540, 543
1571325811.87, 666, 839, 615, 572, 619, 644, 545, 543
1571325811.91, 660, 839, 582, 590, 649, 628, 552, 543
1571325811.94, 651, 839, 553, 604, 676, 615, 562, 543
1571325811.98, 641, 839, 527, 614, 698, 605, 574, 543
1571325812.01, 629, 841, 506, 621, 717, 599, 588, 542
1571325812.05, 615, 842, 489, 624, 731, 596, 605, 540
1571325812.09, 600, 845, 477, 623, 741, 597, 623, 537
1571325812.12, 584, 848, 470, 619, 746, 601, 642, 533
1571325812.16, 568, 852, 468, 611, 747, 608, 662, 528
1571325812.19, 553, 856, 471, 601, 742, 618, 683, 522
1571325812.23, 539, 860, 480, 588, 732, 631, 701, 516
1571325812.27, 527, 863, 494, 574, 717, 645, 717, 511
1571325812.3, 520, 865, 513, 559, 698, 660, 728, 507
1571325812.34, 517, 866, 536, 542, 674, 677, 732, 506
1571325812.38, 560, 841, 537, 542, 673, 677, 682, 535
1571325812.41, 596, 819, 541, 543, 670, 677, 641, 558
1571325812.45, 629, 801, 547, 543, 665, 677, 605, 578
1571325812.48, 658, 785, 555, 543, 657, 677, 573, 595
1571325812.52, 683, 773, 565, 543, 648, 677, 545, 608
1571325812.56, 704, 765, 578, 543, 637, 678, 520, 617
1571325812.59, 722, 759, 593, 541, 625, 679, 500, 622
1571325812.63, 735, 758, 610, 539, 610, 681, 485, 624
1571325812.67, 743, 760, 629, 535, 595, 684, 474, 622
1571325812.7, 747, 765, 648, 531, 579, 687, 469, 617
1571325812.74, 746, 773, 669, 526, 563, 691, 468, 608
1571325812.78, 739, 784, 689, 520, 548, 695, 474, 597
1571325812.81, 728, 797, 707, 514, 535, 699, 484, 584
1571325812.85, 712, 812, 721, 509, 525, 702, 499, 569
1571325812.88, 691, 827, 730, 506, 518, 704, 520, 554
1571325812.92, 674, 839, 716, 515, 531, 696, 536, 542
1571325812.96, 672, 839, 669, 542, 571, 672, 538, 543
1571325812.99, 668, 839, 629, 565, 607, 651, 542, 543
1571325813.03, 663, 839, 594, 584, 638, 634, 549, 543
1571325813.07, 655, 839, 564, 599, 666, 619, 558, 543
1571325813.1, 645, 839, 537, 611, 690, 608, 569, 543
1571325813.14, 634, 840, 514, 619, 710, 601, 582, 542
1571325813.18, 620, 842, 495, 623, 726, 597, 598, 541
1571325813.22, 606, 844, 481, 624, 738, 596, 616, 538
1571325813.25, 590, 847, 472, 621, 745, 599, 635, 534
1571325813.29, 574, 850, 468, 615, 747, 605, 655, 530
1571325813.33, 558, 854, 469, 605, 744, 614, 675, 524
1571325813.36, 544, 858, 476, 593, 736, 626, 694, 518
1571325813.4, 531, 862, 488, 580, 724, 639, 712, 513
1571325813.44, 522, 865, 505, 565, 706, 654, 725, 508
1571325813.47, 518, 866, 527, 549, 684, 671, 732, 506
1571325813.51, 544, 850, 537, 542, 673, 677, 700, 524
1571325813.54, 583, 827, 539, 543, 671, 677, 656, 550
1571325813.58, 617, 808, 544, 543, 667, 677, 618, 571
1571325813.62, 647, 791, 551, 543, 660, 677, 585, 589
1571325813.65, 674, 778, 561, 543, 652, 677, 555, 603
1571325813.69, 697, 768, 573, 543, 642, 677, 529, 614
1571325813.73, 715, 761, 587, 542, 630, 679, 508, 621
1571325813.76, 730, 758, 603, 540, 616, 680, 490, 624
1571325813.8, 740, 759, 621, 537, 601, 683, 478, 623
1571325813.83, 746, 763, 641, 533, 585, 686, 470, 619
1571325813.87, 747, 770, 661, 528, 569, 689, 468, 612
1571325813.91, 742, 780, 681, 522, 554, 693, 471, 602
1571325813.94, 733, 792, 700, 517, 540, 697, 479, 589
1571325813.98, 719, 806, 716, 511, 528, 701, 493, 575
1571325814.01, 699, 821, 728, 507, 520, 703, 511, 560
1571325814.05, 676, 838, 732, 506, 517, 704, 534, 544
1571325814.09, 673, 839, 686, 533, 557, 681, 537, 542
1571325814.13, 670, 839, 644, 557, 594, 659, 540, 543
1571325814.16, 665, 839, 607, 577, 627, 640, 546, 543
1571325814.2, 658, 839, 575, 593, 656, 625, 554, 543
1571325814.23, 649, 839, 547, 607, 681, 612, 564, 543
1571325814.27, 638, 840, 522, 616, 703, 603, 577, 543
1571325814.31, 626, 841, 502, 622, 720, 598, 592, 541
1571325814.34, 612, 843, 486, 624, 734, 596, 609, 539
1571325814.38, 596, 846, 475, 623, 743, 597, 627, 536
1571325814.41, 580, 849, 469, 617, 747, 602, 647, 531
1571325814.45, 564, 853, 468, 609, 746, 610, 667, 526
1571325814.49, 549, 857, 473, 598, 740, 621, 687, 521
1571325814.53, 536, 861, 483, 585, 729, 634, 705, 515
1571325814.56, 525, 864, 498, 571, 713, 648, 720, 510
1571325814.6, 519, 866, 518, 555, 693, 664, 730, 506
1571325814.63, 528, 860, 536, 542, 674, 677, 720, 513
1571325814.67, 569, 836, 538, 543, 672, 677, 672, 540
1571325814.71, 604, 815, 542, 543, 669, 677, 632, 563
1571325814.74, 636, 797, 548, 543, 663, 677, 597, 582
